	Unnamed: 0	tweet_textual_content	len	ID	Date	Source	Likes	RTs	polarity
420	420	rt mib	45	1140625760614584321	Mon Jun 17 14:22:27 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1510	2
421	421	rt gyao gyao mib	140	1140625644390211585	Mon Jun 17 14:22:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	72	2
422	422	rt mib mcu	140	1140626185493176320	Mon Jun 17 14:24:09 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	2
423	423	rt mib	140	1140626224252739584	Mon Jun 17 14:24:18 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
424	424	rt we are mib twitter	140	1140626165880647680	Mon Jun 17 14:24:04 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	53	2
425	425	mib	56	1140625915006730240	Mon Jun 17 14:23:04 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
426	426	rt we are mib twitter htt	140	1140626210038284289	Mon Jun 17 14:24:14 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	38	2
427	427	rt debut de men in black con baja calificaci n y desprecio en taquillas abrelosojos	139	1140626338270851073	Mon Jun 17 14:24:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3	2
428	428	rt mib mib utapri	140	1140625327208558592	Mon Jun 17 14:20:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
429	429	rt mib	103	1140625285013856256	Mon Jun 17 14:20:34 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	252	2
430	430	rt agents assemble help and i save the world again see mib in theaters everywhere now	140	1140625373727789058	Mon Jun 17 14:20:55 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	5565	0
431	431	rt we are mib twitter	140	1140626339478700032	Mon Jun 17 14:24:45 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	462	2
432	432	mib	19	1140626030459121664	Mon Jun 17 14:23:32 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
433	433	rt we are mib twitter h	140	1140626256456605697	Mon Jun 17 14:24:26 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	55	2
434	434	mib	43	1140626582676992005	Mon Jun 17 14:25:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
435	435	all is quiet and eerie at the domestic box office as men in black international takes the top spot despite being	140	1140626400522768385	Mon Jun 17 14:25:00 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	0	2
436	436	mib	109	1140625360406511616	Mon Jun 17 14:20:52 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
437	437	rt we are mib twitter	140	1140625824963371009	Mon Jun 17 14:22:43 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	27	2
438	438	quais o as op es de filme esses tempos mib toy story far from home rei le o	83	1140626049815973888	Mon Jun 17 14:23:36 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	0	2
439	439	mib mib	125	1140626238656016385	Mon Jun 17 14:24:21 +0000 2019	"<a href=""http://fusetter.com/"" rel=""nofollow"">fusetter</a>"	0	0	2
440	440	rt we re putting men in black international on trial which list do you think it should be placed on what did you think of t	140	1140625700648554497	Mon Jun 17 14:22:13 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	14	2
441	441	laysla mib e maik o	50	1140625864612356097	Mon Jun 17 14:22:52 +0000 2019	"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>"	0	0	2
442	442	rt mib that was awesome mibinternational	118	1140626587995348993	Mon Jun 17 14:25:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	127	1
443	443	rt mib	58	1140625914046242821	Mon Jun 17 14:23:04 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	838	2
444	444	rt start your summer with mib see chris hemsworth and tessa thompson back together in theaters now	140	1140626203809931264	Mon Jun 17 14:24:13 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	59	0
445	445	sony men in black international the fourth mib film earned only million at the north american box office	140	1140625332036395008	Mon Jun 17 14:20:45 +0000 2019	"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>"	0	0	-1
446	446	rt mib	45	1140625513246932992	Mon Jun 17 14:21:28 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1510	2
447	447	rt	140	1140626122486382593	Mon Jun 17 14:23:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
448	448	i loved the book and i am excited for the movie by the way watched men in black last night you	140	1140625453222440961	Mon Jun 17 14:21:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	1
449	449	i let the theatre when tes joined the establishment i thought she will be anti men in black but instead	140	1140625333714063362	Mon Jun 17 14:20:46 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0	-1
450	450	rt mib mib utapri	140	1140625609493639173	Mon Jun 17 14:21:51 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	118	2
451	451	mib	22	1140625555055771648	Mon Jun 17 14:21:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
452	452	mib	49	1140625596117991424	Mon Jun 17 14:21:48 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0	2
453	453	rt we are mib amp h	144	1140626123958571008	Mon Jun 17 14:23:54 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	36	2
454	454	rt we are mib twitter	140	1140626024893276160	Mon Jun 17 14:23:30 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	41	2
455	455	you lasted longer than me i thought tes would be anti mib but she made it her life mission to join the e	140	1140626383485452289	Mon Jun 17 14:24:56 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0	0
456	456	rt chris hemsworth aclamado em todas as criticas de mib pelo tarantino por thor vanity fair o colocou como maior nome futuro	139	1140625339472850945	Mon Jun 17 14:20:47 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	242	2
457	457	rt mib	140	1140625720562991104	Mon Jun 17 14:22:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
458	458	mib	118	1140626180833345536	Mon Jun 17 14:24:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
459	459	mib	65	1140626502523867137	Mon Jun 17 14:25:24 +0000 2019	"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter Pro for iPhone</a>"	0	0	2
460	460	ir al cine me entraron ganas de ver mib international en el multiplex de lavalle en d y todo	107	1140625796127739904	Mon Jun 17 14:22:36 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2
461	461	endgame avec le meilleur m chant de tous les temps captain marvel men in black internat	140	1140626229164466178	Mon Jun 17 14:24:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
462	462	rt box office what india vs pakistan meant for game over mib sales	107	1140625872652652544	Mon Jun 17 14:22:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	0
463	463	rt nueva entrega de men in black encabeza taquillas	116	1140626397507047430	Mon Jun 17 14:24:59 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	8	2
464	464	mib	17	1140626149862588416	Mon Jun 17 14:24:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	2
465	465	mib	112	1140626461184778240	Mon Jun 17 14:25:14 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
466	466	mib	113	1140625691278336000	Mon Jun 17 14:22:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
467	467	the forgotten comic book origins of men in black	74	1140625671250743297	Mon Jun 17 14:22:06 +0000 2019	"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>"	0	0	2
468	468	mib	30	1140625895750696966	Mon Jun 17 14:23:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
469	469	mib h	28	1140625161080545281	Mon Jun 17 14:20:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2
470	470	mib	10	1140625926054539264	Mon Jun 17 14:23:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
471	471	mib mib	60	1140626099941941254	Mon Jun 17 14:23:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
472	472	mib	91	1140626203293782016	Mon Jun 17 14:24:13 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
473	473	rt we are mib twitter h	140	1140626070619561984	Mon Jun 17 14:23:41 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	30	2
474	474	rt mib	140	1140625242508759042	Mon Jun 17 14:20:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	57	2
475	475	vale a penar ver mib	20	1140625153849798656	Mon Jun 17 14:20:03 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2
476	476	moviereview men in black international agents m and h must guard the alien fungus	110	1140625693421658113	Mon Jun 17 14:22:11 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	0
477	477	pawny mibinternational mib	45	1140625461665337344	Mon Jun 17 14:21:16 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	1	2
478	478	rt mib	58	1140625589772025856	Mon Jun 17 14:21:47 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	838	2
479	479	dan lagi ini movie dua kali godzilla macam aku tengok cerita otomen hm mib boleh lah hahahahaha bowling time	140	1140626584170221568	Mon Jun 17 14:25:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2
480	480	rt mib logr entretenerme y causarme varias risas tal vez la trama sea algo predecible pero si buscas una cinta entretenida	139	1140626473063075840	Mon Jun 17 14:25:17 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2
481	481	rt mib that was awesome mibinternational	118	1140625227245690885	Mon Jun 17 14:20:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	127	1
482	482	rt mibinternational	139	1140625784534532101	Mon Jun 17 14:22:33 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	9	2
483	483	mib	21	1140626928438673411	Mon Jun 17 14:27:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
484	484	rt mib	123	1140626844393193473	Mon Jun 17 14:26:46 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	140	2
485	485	so i did not hate men in black international it is still hollow and glossy cgi overkill but it was enjoyable enoug	140	1140626923447640069	Mon Jun 17 14:27:05 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	1
486	486	mib	25	1140627524600254464	Mon Jun 17 14:29:28 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
487	487	mib	140	1140627114191810560	Mon Jun 17 14:27:50 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
488	488	rt mib h c	58	1140627469076058117	Mon Jun 17 14:29:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2
489	489	mib filmarks	114	1140627040598556673	Mon Jun 17 14:27:32 +0000 2019	"<a href=""https://filmarks.com/"" rel=""nofollow"">Filmarks</a>"	0	0	2
490	490	men in black international imdb mib	134	1140627055991615489	Mon Jun 17 14:27:36 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
491	491	rt tessa thompson and chris hemsworth build on avengers chemistry for men in black matthew lloyd los angeles times https	140	1140626846788116480	Mon Jun 17 14:26:46 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	33	2
492	492	rt mib	58	1140626970759352322	Mon Jun 17 14:27:16 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	838	2
493	493	rt mib	140	1140627880159793158	Mon Jun 17 14:30:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	57	2
494	494	mib anyone	11	1140627640467914752	Mon Jun 17 14:29:55 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
495	495	start your summer with mib see chris hemsworth and tessa thompson back together in theaters now	125	1140626954493677568	Mon Jun 17 14:27:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	0
496	496	programme tv du juin nigeria france sur tf sister act acte sur w men in black iii su	140	1140627309168193536	Mon Jun 17 14:28:36 +0000 2019	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0	2
497	497	rt mib that was awesome mibinternational	118	1140627700991709185	Mon Jun 17 14:30:10 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	127	1
498	498	mib	68	1140627310447456256	Mon Jun 17 14:28:37 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
499	499	rt mib mib utapri	140	1140627656293044224	Mon Jun 17 14:29:59 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
500	500	nindotas mib international oist	31	1140626644027052032	Mon Jun 17 14:25:58 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
501	501	rt new episode men in black moviepodsquad podernfamily blackpodcast cas	140	1140627501858861056	Mon Jun 17 14:29:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	9	2
502	502	rt sud mhrsi mat devi vmt san vkg san fd mayuri mib saptagri klr shanthi go t	140	1140627090342944768	Mon Jun 17 14:27:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	29	2
503	503	rt we re putting men in black international on trial which list do you think it should be placed on what did you think of t	140	1140627533383122945	Mon Jun 17 14:29:30 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	14	2
504	504	i won t try to watch that mib now thank you	55	1140627892734451712	Mon Jun 17 14:30:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	-1
505	505	rt	140	1140627179794919424	Mon Jun 17 14:28:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
506	506	rt amp mib mib	143	1140627913034752000	Mon Jun 17 14:31:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1264	2
507	507	i almost forgot showing na pala mib hehe	43	1140627572444676102	Mon Jun 17 14:29:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
508	508	like the final seconds of men in black broke my brain in a fashion that has never been fixed nor replicated	137	1140627123826233344	Mon Jun 17 14:27:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
509	509	rt agent m ile mib bangkok thailand	99	1140626806392815616	Mon Jun 17 14:26:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6	2
510	510	what d you think of men in black international brian	138	1140627473169821697	Mon Jun 17 14:29:16 +0000 2019	"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>"	0	0	0
511	511	rt	140	1140627424805154817	Mon Jun 17 14:29:04 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
512	512	rt mib k mib	140	1140627171381137409	Mon Jun 17 14:28:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2
513	513	quero um pawny pra chamar de meu pra quem gosta de mib pode ir assistir o novo filme da rie que t muito b	140	1140627419159781377	Mon Jun 17 14:29:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
514	514	hoping for hit list because mib is the only sci fi franchise i truly love but i fear it is on the shit list	122	1140627088917061632	Mon Jun 17 14:27:44 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
515	515	mib	34	1140626589413072896	Mon Jun 17 14:25:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
516	516	rt	140	1140626893122625537	Mon Jun 17 14:26:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
517	517	x men mib	22	1140627053672165377	Mon Jun 17 14:27:36 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
518	518	men in black international de f gary gray es un entretenido pasatiempo donde la qu mica entre hemsworth y thomps	140	1140627163810598912	Mon Jun 17 14:28:02 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
519	519	rt mibinternational	139	1140626607423406081	Mon Jun 17 14:25:49 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9	2
520	520	was interested in shaft then i hear it more of a comedy so yeah no thanks also mib international	139	1140627065357635584	Mon Jun 17 14:27:38 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	-1
521	521	i am a m i b happy monday and you are welcome kalisha love laugh live aliens working mib blackmagic	134	1140627270865833985	Mon Jun 17 14:28:27 +0000 2019	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	0	0	2
522	522	ok but mib would have been so much worse without hemsworth playing agent h like that character was the most annoying	140	1140626697395605505	Mon Jun 17 14:26:11 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	-1
523	523	dark phoenix is not great but it is at least engaging and it tires to do something mib international is so dull	131	1140627666720215042	Mon Jun 17 14:30:02 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	-1
524	524	rt mib mib utapri	140	1140627100900085760	Mon Jun 17 14:27:47 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
525	525	rt mib meninblack	106	1140627019329343489	Mon Jun 17 14:27:27 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	136	2
526	526	rt start your summer with mib see chris hemsworth and tessa thompson back together in theaters now	140	1140627513007378437	Mon Jun 17 14:29:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	59	0
527	527	rt mib that was awesome mibinternational	118	1140627487849775104	Mon Jun 17 14:29:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	127	1
528	528	rt love new new mib	140	1140627098383478785	Mon Jun 17 14:27:46 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	43	1
529	529	rt	140	1140627175357345792	Mon Jun 17 14:28:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
530	530	rt mib	97	1140627093803425792	Mon Jun 17 14:27:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	50	2
531	531	rt men in black do it again hailstate	78	1140627874598334466	Mon Jun 17 14:30:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	2
532	532	mib eliteguard for your own protection mib	131	1140626588985225217	Mon Jun 17 14:25:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4	0	2
533	533	mib international is so nice must watch pipz	46	1140627828897013760	Mon Jun 17 14:30:40 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	1
534	534	rt mib	140	1140627258199040000	Mon Jun 17 14:28:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	57	2
535	535	i saw mib international over the weekend randomly and yea it did not do it for me lol	85	1140627858899001346	Mon Jun 17 14:30:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	-1
536	536	mib	10	1140626890794786816	Mon Jun 17 14:26:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
537	537	rt mib meninblack	106	1140627608645689344	Mon Jun 17 14:29:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	136	2
538	538	mib g pvc kotobukiya	117	1140626754207281153	Mon Jun 17 14:26:24 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
539	539	rt mib mib utapri	140	1140627741571575810	Mon Jun 17 14:30:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
540	540	rt mib mib utapri	140	1140627647577223175	Mon Jun 17 14:29:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
541	541	teruk sangat ke men in black hahaha	36	1140626720954863616	Mon Jun 17 14:26:16 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
542	542	dark phoenix mib international is just so completely bland	76	1140627342047547392	Mon Jun 17 14:28:44 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	-1
543	543	mib sf	32	1140627577758818310	Mon Jun 17 14:29:41 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
544	544	mib internacional at tem algum carisma mas nada consegue vencer uma hist ria batida uma dire o morna e um rote	140	1140627305309585410	Mon Jun 17 14:28:36 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2
545	545	back for mib	38	1140626649907511296	Mon Jun 17 14:25:59 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
546	546	mib	76	1140627436545007616	Mon Jun 17 14:29:07 +0000 2019	"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>"	0	0	2
547	547	mib	69	1140626982947811330	Mon Jun 17 14:27:19 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2
548	548	dapat pala mib na lang next time aayusin ko mga desisyon ko sa life	68	1140627633081729024	Mon Jun 17 14:29:54 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2
549	549	rt mibinternational	139	1140626832582049792	Mon Jun 17 14:26:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	9	2
550	550	rt this week on screencast we reviewed the new men in black talked about the spider man imax poster and more now live	139	1140627037457199104	Mon Jun 17 14:27:32 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	4	0
551	551	mib	118	1140627362012225538	Mon Jun 17 14:28:49 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
552	552	mib mibinternational	22	1140626818275299328	Mon Jun 17 14:26:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
553	553	rt namjoon why are there two men in black robes standing in our kitchen jungkook i joined a cult one of them here for	140	1140626752064184320	Mon Jun 17 14:26:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	409	2
554	554	mib	31	1140627450709151744	Mon Jun 17 14:29:10 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
555	555	it is just a sequel the original mib movies happened this is just set after them	98	1140627411903627266	Mon Jun 17 14:29:01 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	1	0	0
556	556	rt mib	58	1140626771793960960	Mon Jun 17 14:26:28 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	838	2
557	557	f mib	128	1140627345197289472	Mon Jun 17 14:28:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
558	558	men in black kene tengok sbb best gila	40	1140626900613603329	Mon Jun 17 14:26:59 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
559	559	mib	118	1140627032428040194	Mon Jun 17 14:27:31 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
